     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata
   4868933,      1051,         0,    5.12,pymatching,007cec749ee9c568e19acab8fadd2d97275cc9361c99a7f40e4f29a84d3e8175,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":50,""r"":3}"
   1663351,      1006,         0,    2.11,pymatching,6435929c22d21d9b840ed5643e561a7912ea876513045a2668b86d06663aad9f,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":50,""r"":3}"
    883898,      1090,         0,    1.35,pymatching,d4af4ffb0e8e09ed176f7dcdfa106aa6c73133e330da28487f1d170de0a5a1ae,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":50,""r"":3}"
    390028,      1012,         0,    1.47,pymatching,9f04d32d7610a5db98dfd46f49a84c84b0b4a3934c6d8bdde5691771e351cc49,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":50,""r"":3}"
     89479,      1030,         0,   0.495,pymatching,20969c2cef5e047fd568c565800bdbddbc4035938cb362197d7975423bd19182,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.002,""q"":50,""r"":3}"
     39409,      1020,         0,   0.416,pymatching,cb9e97abadb164e55a5906e0cd39743f22d26a655f9423afb81134f6730ae7ab,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.003,""q"":50,""r"":3}"
     13932,      1009,         0,   0.121,pymatching,a7abfa19b0ccd21f9c552064065d8efe1193e4e82e855db0af2e9ef9bfe9af70,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.005,""q"":50,""r"":3}"
      7053,      1035,         0,   0.073,pymatching,db16892136bf356d34f2f6a38ab94b0c65e3f4da02ce08792d567702c57eca87,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.007,""q"":50,""r"":3}"
      3763,      1052,         0,   0.317,pymatching,420143eb5c8f73f093f14a11e61b6c9fb44f555f13946d4a1629f877b181d347,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.01,""q"":50,""r"":3}"
      1553,      1004,         0,   0.339,pymatching,95a47cdf6208832d3902f3d78e7688235f5f1a7258bd50e298b19c4cc612c762,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.02,""q"":50,""r"":3}"
      1268,      1005,         0,   0.300,pymatching,b9c3e8c8b185d5c738b8e617bff8a8d7174948df10ac1176bcd389e5a550069d,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.03,""q"":50,""r"":3}"
      1148,      1003,         0,   0.332,pymatching,10580010f6a54a63fdf842369e69a78aa182e83795a5289a54cb1956f1fb9d62,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":0.05,""q"":50,""r"":3}"
